bill_id,date,chamber,sequence,action
1980691,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1980691,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1980691,2025-02-24,Senate,5,"Senate/ to standing committee in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1980691,2025-02-25,Senate,6,"Senate Comm - Favorable Recommendation in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1980691,2025-02-26,Senate,7,"Senate/ received fiscal note from Fiscal Analyst in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1980691,2025-02-26,Senate,8,"Senate/ committee report favorable in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1980691,2025-02-26,Senate,9,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1980691,2025-02-27,Senate,10,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1980691,2025-02-27,Senate,11,"Senate/ circled in Senate 2nd Reading Calendar"
1980691,2025-03-04,Senate,12,"Senate/ uncircled in Senate 2nd Reading Calendar"
1980691,2025-03-04,House,13,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1980691,2025-03-04,House,14,"Senate/ to House in Clerk of the House"
1980691,2025-03-04,House,15,"House/ received from Senate in Clerk of the House"
1980691,2025-03-04,House,16,"House/ 1st reading (Introduced) in House Rules Committee"
1980691,2025-03-05,House,17,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1980691,2025-03-05,House,18,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1980691,2025-03-07,House,19,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1980691,2025-03-07,House,20,"House/ passed 3rd reading in House Speaker"
1980691,2025-03-07,Senate,21,"House/ signed by Speaker/ returned to Senate in Senate President"
1980691,2025-03-07,Senate,22,"House/ to Senate in Senate President"
1980691,2025-03-07,Senate,23,"Senate/ received from House in Senate President"
1980691,2025-03-07,,24,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1980691,2025-03-07,,25,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1980691,2025-03-07,,26,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1980691,2025-03-13,Senate,27,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1980691,2025-03-13,Senate,28,"Senate/ enrolled bill to Printing in Senate Secretary"
1980691,2025-03-17,Senate,29,"Senate/ received enrolled bill from Printing in Senate Secretary"
1980691,2025-03-17,,30,"Senate/ to Governor in Executive Branch - Governor"
1980691,2025-03-27,,31,"Governor Signed in Lieutenant Governor's office for filing"
1981180,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981180,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981180,2025-02-25,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1981180,2025-02-25,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1981180,2025-02-26,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1981180,2025-02-27,House,6,"Bill Substituted by Sponsor in House Rules Comm in House Rules Committee"
1981180,2025-02-27,House,7,"House/ to standing committee in House Health and Human Services Committee"
1981180,2025-02-28,House,8,"House Comm - Substitute Recommendation in House Health and Human Services Committee"
1981180,2025-02-28,House,9,"House Comm - Favorable Recommendation in House Health and Human Services Committee"
1981180,2025-03-03,House,10,"House/ comm rpt/ substituted in House Health and Human Services Committee"
1981180,2025-03-03,House,11,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1981180,2025-03-03,House,12,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1981180,2025-03-03,House,13,"House/ substituted in House Substituted Bill"
1981180,2025-03-03,Senate,14,"House/ passed 3rd reading in Senate Secretary"
1981180,2025-03-03,Senate,15,"House/ to Senate in Senate Secretary"
1981180,2025-03-03,Senate,16,"Senate/ received from House in Waiting for Introduction in the Senate"
1981180,2025-03-04,Senate,17,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981180,2025-03-07,Senate,18,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981180,2025-03-07,Senate,19,"Senate/ strike enacting clause in Senate Secretary"
1981180,2025-03-07,House,20,"Senate/ to House in Clerk of the House"
1981180,2025-03-07,House,21,"House/ received from Senate in Clerk of the House"
1981180,2025-03-07,House,22,"House/ filed in House file for bills not passed"
1981228,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981228,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981228,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981228,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981228,2025-02-26,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1981228,2025-02-27,Senate,6,"Senate/ to standing committee in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1981228,2025-02-28,Senate,7,"Senate Comm - Motion to Recommend Failed in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1981228,2025-03-04,Senate,8,"Senate Comm - Returned to Rules in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1981228,2025-03-05,Senate,9,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1981228,2025-03-07,Senate,10,"Senate/ strike enacting clause in Senate Secretary"
1981228,2025-03-07,Senate,11,"Senate/ filed in Senate file for bills not passed"
1981274,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981274,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981274,2025-02-24,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1981274,2025-02-24,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1981274,2025-02-26,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1981274,2025-02-26,House,6,"House/ to standing committee in House Education Committee"
1981274,2025-02-27,House,7,"House Comm - Amendment Recommendation in House Education Committee"
1981274,2025-02-27,House,8,"House Comm - Favorable Recommendation in House Education Committee"
1981274,2025-02-27,House,9,"House/ comm rpt/ amended in House Education Committee"
1981274,2025-02-27,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1981274,2025-02-28,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1981274,2025-02-28,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1981274,2025-02-28,Senate,13,"House/ to Senate in Senate Secretary"
1981274,2025-03-03,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1981274,2025-03-03,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981274,2025-03-03,Senate,16,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1981274,2025-03-04,Senate,17,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1981274,2025-03-05,Senate,18,"Senate/ committee report favorable in Senate Revenue and Taxation Committee"
1981274,2025-03-05,Senate,19,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981274,2025-03-05,Senate,20,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1981274,2025-03-07,Senate,21,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981274,2025-03-07,Senate,22,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1981274,2025-03-07,Senate,23,"Senate/ passed 2nd & 3rd readings/ suspension in Senate President"
1981274,2025-03-07,House,24,"Senate/ signed by President/ returned to House in House Speaker"
1981274,2025-03-07,House,25,"Senate/ to House in House Speaker"
1981274,2025-03-07,House,26,"House/ received from Senate in House Speaker"
1981274,2025-03-07,,27,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1981274,2025-03-07,,28,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1981274,2025-03-07,,29,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1981274,2025-03-07,House,30,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1981274,2025-03-07,House,31,"House/ enrolled bill to Printing in Clerk of the House"
1981274,2025-03-12,House,32,"House/ received enrolled bill from Printing in Clerk of the House"
1981274,2025-03-12,,33,"House/ to Governor in Executive Branch - Governor"
1981274,2025-03-27,,34,"Governor Signed in Lieutenant Governor's office for filing"
1981323,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981323,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981323,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981323,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981323,2025-02-27,Senate,5,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1981323,2025-03-03,Senate,6,"Senate Comm - Substitute Recommendation in Senate Revenue and Taxation Committee"
1981323,2025-03-03,Senate,7,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1981323,2025-03-03,Senate,8,"Senate/ comm rpt/ substituted in Senate Revenue and Taxation Committee"
1981323,2025-03-03,Senate,9,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981323,2025-03-03,Senate,10,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1981323,2025-03-03,Senate,11,"Senate/ circled in Senate 2nd Reading Calendar"
1981323,2025-03-04,Senate,12,"Senate/ uncircled in Senate 2nd Reading Calendar"
1981323,2025-03-04,Senate,13,"Senate/ substitute adoption failed in Senate 2nd Reading Calendar"
1981323,2025-03-04,Senate,14,"Senate/ substituted in Senate 2nd Reading Calendar"
1981323,2025-03-04,Senate,15,"Senate/ failed in Senate Secretary"
1981323,2025-03-04,Senate,16,"Senate/ filed in Senate Secretary"
1981323,2025-03-05,Senate,17,"Senate/ motion to reconsider in Senate Secretary"
1981323,2025-03-05,Senate,18,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981323,2025-03-05,Senate,19,"Senate/ circled in Senate 2nd Reading Calendar"
1981323,2025-03-05,Senate,20,"Senate/ uncircled in Senate 2nd Reading Calendar"
1981323,2025-03-05,Senate,21,"Senate/ substituted in Senate 2nd Reading Calendar"
1981323,2025-03-05,House,22,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1981323,2025-03-05,House,23,"Senate/ to House in Clerk of the House"
1981323,2025-03-05,House,24,"House/ received from Senate in Clerk of the House"
1981323,2025-03-05,House,25,"House/ 1st reading (Introduced) in House Rules Committee"
1981323,2025-03-07,House,26,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1981323,2025-03-07,House,27,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1981323,2025-03-07,House,28,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1981323,2025-03-07,House,29,"House/ floor amendment in House 3rd Reading Calendar for Senate bills"
1981323,2025-03-07,Senate,30,"House/ passed 3rd reading in Senate Secretary"
1981323,2025-03-07,Senate,31,"House/ to Senate in Senate Secretary"
1981323,2025-03-07,Senate,32,"Senate/ received from House in Senate Secretary"
1981323,2025-03-07,Senate,33,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1981323,2025-03-07,House,34,"Senate/ concurs with House amendment in House Speaker"
1981323,2025-03-07,House,35,"Senate/ to House in House Speaker"
1981323,2025-03-07,House,36,"House/ received from Senate in House Speaker"
1981323,2025-03-07,Senate,37,"House/ signed by Speaker/ returned to Senate in Senate President"
1981323,2025-03-07,Senate,38,"House/ to Senate in Senate President"
1981323,2025-03-08,Senate,39,"Senate/ received from House in Senate President"
1981323,2025-03-08,,40,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1981323,2025-03-11,,41,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1981323,2025-03-11,,42,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1981323,2025-03-14,Senate,43,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1981323,2025-03-14,Senate,44,"Senate/ enrolled bill to Printing in Senate Secretary"
1981323,2025-03-17,Senate,45,"Senate/ received enrolled bill from Printing in Senate Secretary"
1981323,2025-03-17,,46,"Senate/ to Governor in Executive Branch - Governor"
1981323,2025-03-24,,47,"Governor Signed in Lieutenant Governor's office for filing"
1981371,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981371,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981371,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981371,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981371,2025-02-25,Senate,5,"Senate/ to standing committee in Senate Health and Human Services Committee"
1981371,2025-02-26,Senate,6,"Senate Comm - Not Considered in Senate Health and Human Services Committee"
1981371,2025-03-03,Senate,7,"Senate Comm - Returned to Rules in Senate Health and Human Services Committee"
1981371,2025-03-04,Senate,8,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1981371,2025-03-07,Senate,9,"Senate/ strike enacting clause in Senate Secretary"
1981371,2025-03-07,Senate,10,"Senate/ filed in Senate file for bills not passed"
1981419,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981419,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981419,2025-02-25,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1981419,2025-02-25,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1981419,2025-02-26,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1981419,2025-03-07,House,6,"House/ strike enacting clause in Clerk of the House"
1981419,2025-03-07,House,7,"House/ filed in House file for bills not passed"
1981469,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981469,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981469,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981469,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981469,2025-02-25,Senate,5,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1981469,2025-02-26,Senate,6,"Senate/ received fiscal note from Fiscal Analyst in Senate Revenue and Taxation Committee"
1981469,2025-02-26,Senate,7,"Senate Comm - Substitute Recommendation in Senate Revenue and Taxation Committee"
1981469,2025-02-26,Senate,8,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1981469,2025-02-26,Senate,9,"Senate/ comm rpt/ substituted in Senate Revenue and Taxation Committee"
1981469,2025-02-26,Senate,10,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981469,2025-02-27,Senate,11,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1981469,2025-02-27,Senate,12,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1981469,2025-02-28,Senate,13,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1981469,2025-02-28,Senate,14,"Senate/ circled in Senate 3rd Reading Calendar"
1981469,2025-02-28,Senate,15,"Senate/ uncircled in Senate 3rd Reading Calendar"
1981469,2025-02-28,Senate,16,"Senate/ substituted in Senate 3rd Reading Calendar"
1981469,2025-02-28,House,17,"Senate/ passed 3rd reading in Clerk of the House"
1981469,2025-02-28,House,18,"Senate/ to House in Clerk of the House"
1981469,2025-02-28,House,19,"House/ received from Senate in Clerk of the House"
1981469,2025-02-28,House,20,"House/ 1st reading (Introduced) in House Rules Committee"
1981469,2025-03-03,House,21,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1981469,2025-03-04,House,22,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1981469,2025-03-04,House,23,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1981469,2025-03-04,House,24,"House/ comm rpt/ substituted in House Business, Labor, and Commerce Committee"
1981469,2025-03-04,House,25,"House/ return to Rules due to fiscal impact in House Rules Committee"
1981469,2025-03-05,House,26,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1981469,2025-03-05,House,27,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1981469,2025-03-07,House,28,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1981469,2025-03-07,House,29,"House/ circled in House 3rd Reading Calendar for Senate bills"
1981469,2025-03-07,House,30,"House/ uncircled in House 3rd Reading Calendar for Senate bills"
1981469,2025-03-07,Senate,31,"House/ passed 3rd reading in Senate Secretary"
1981469,2025-03-07,Senate,32,"House/ to Senate in Senate Secretary"
1981469,2025-03-07,Senate,33,"Senate/ received from House in Senate Secretary"
1981469,2025-03-07,Senate,34,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1981469,2025-03-07,Senate,35,"Senate/ circled in Senate Concurrence Calendar"
1981469,2025-03-07,Senate,36,"Senate/ uncircled in Senate Concurrence Calendar"
1981469,2025-03-07,House,37,"Senate/ concurs with House amendment in House Speaker"
1981469,2025-03-07,House,38,"Senate/ to House in House Speaker"
1981469,2025-03-07,House,39,"House/ received from Senate in House Speaker"
1981469,2025-03-07,Senate,40,"House/ signed by Speaker/ returned to Senate in Senate President"
1981469,2025-03-07,Senate,41,"House/ to Senate in Senate President"
1981469,2025-03-08,Senate,42,"Senate/ received from House in Senate President"
1981469,2025-03-08,,43,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1981469,2025-03-11,,44,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1981469,2025-03-11,,45,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1981469,2025-03-14,Senate,46,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1981469,2025-03-14,Senate,47,"Senate/ enrolled bill to Printing in Senate Secretary"
1981469,2025-03-17,Senate,48,"Senate/ received enrolled bill from Printing in Senate Secretary"
1981469,2025-03-17,,49,"Senate/ to Governor in Executive Branch - Governor"
1981469,2025-03-25,,50,"Governor Signed in Lieutenant Governor's office for filing"
1981518,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981518,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981518,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981518,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981518,2025-02-25,Senate,5,"Senate/ to standing committee in Senate Business and Labor Committee"
1981518,2025-02-26,Senate,6,"Senate Comm - Favorable Recommendation in Senate Business and Labor Committee"
1981518,2025-02-27,Senate,7,"Senate/ received fiscal note from Fiscal Analyst in Senate Business and Labor Committee"
1981518,2025-02-27,Senate,8,"Senate/ committee report favorable in Senate Business and Labor Committee"
1981518,2025-02-27,Senate,9,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981518,2025-02-28,Senate,10,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1981518,2025-02-28,Senate,11,"Senate/ substituted in Senate 2nd Reading Calendar"
1981518,2025-02-28,Senate,12,"Senate/ circled in Senate 2nd Reading Calendar"
1981518,2025-03-03,Senate,13,"Senate/ uncircled in Senate 2nd Reading Calendar"
1981518,2025-03-03,Senate,14,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1981518,2025-03-04,Senate,15,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1981518,2025-03-04,Senate,16,"Senate/ circled in Senate 3rd Reading Calendar"
1981518,2025-03-04,Senate,17,"Senate/ uncircled in Senate 3rd Reading Calendar"
1981518,2025-03-04,Senate,18,"Senate/ substituted in Senate 3rd Reading Calendar"
1981518,2025-03-04,House,19,"Senate/ passed 3rd reading in Clerk of the House"
1981518,2025-03-04,House,20,"Senate/ to House in Clerk of the House"
1981518,2025-03-05,House,21,"House/ received from Senate in Clerk of the House"
1981518,2025-03-05,House,22,"House/ 1st reading (Introduced) in House Rules Committee"
1981518,2025-03-07,House,23,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1981518,2025-03-07,House,24,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1981518,2025-03-07,House,25,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1981518,2025-03-07,House,26,"House/ substituted in House 3rd Reading Calendar for Senate bills"
1981518,2025-03-07,House,27,"House/ floor amendment in House 3rd Reading Calendar for Senate bills"
1981518,2025-03-07,Senate,28,"House/ passed 3rd reading in Senate Secretary"
1981518,2025-03-07,Senate,29,"House/ to Senate in Senate Secretary"
1981518,2025-03-07,Senate,30,"Senate/ received from House in Senate Secretary"
1981518,2025-03-07,Senate,31,"Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar"
1981518,2025-03-07,House,32,"Senate/ concurs with House amendment in House Speaker"
1981518,2025-03-07,House,33,"Senate/ to House in House Speaker"
1981518,2025-03-07,House,34,"House/ received from Senate in House Speaker"
1981518,2025-03-07,Senate,35,"House/ signed by Speaker/ returned to Senate in Senate President"
1981518,2025-03-07,Senate,36,"House/ to Senate in Senate President"
1981518,2025-03-08,Senate,37,"Senate/ received from House in Senate President"
1981518,2025-03-08,,38,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1981518,2025-03-11,,39,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1981518,2025-03-11,,40,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1981518,2025-03-14,Senate,41,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1981518,2025-03-14,Senate,42,"Senate/ enrolled bill to Printing in Senate Secretary"
1981518,2025-03-17,Senate,43,"Senate/ received enrolled bill from Printing in Senate Secretary"
1981518,2025-03-17,,44,"Senate/ to Governor in Executive Branch - Governor"
1981518,2025-03-27,,45,"Governor Signed in Lieutenant Governor's office for filing"
1981567,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981567,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981567,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981567,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981567,2025-02-26,Senate,5,"Senate/ received fiscal note from Fiscal Analyst in Senate Rules Committee"
1981567,2025-02-27,Senate,6,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1981567,2025-03-03,Senate,7,"Senate Comm - Amendment Recommendation in Senate Revenue and Taxation Committee"
1981567,2025-03-03,Senate,8,"Senate Comm - Motion to Recommend Failed in Senate Revenue and Taxation Committee"
1981567,2025-03-04,Senate,9,"Senate Comm - Returned to Rules in Senate Revenue and Taxation Committee"
1981567,2025-03-05,Senate,10,"Senate/ comm rpt/ sent to Rules/ amended in Senate Rules Committee"
1981567,2025-03-07,Senate,11,"Senate/ strike enacting clause in Senate Secretary"
1981567,2025-03-07,Senate,12,"Senate/ filed in Senate file for bills not passed"
1981617,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981617,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981617,2025-02-24,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1981617,2025-02-24,Senate,4,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1981617,2025-02-25,Senate,5,"Senate/ to standing committee in Senate Business and Labor Committee"
1981617,2025-02-26,Senate,6,"Senate Comm - Favorable Recommendation in Senate Business and Labor Committee"
1981617,2025-02-27,Senate,7,"Senate/ committee report favorable in Senate Business and Labor Committee"
1981617,2025-02-27,Senate,8,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1981617,2025-02-27,Senate,9,"Senate/ received fiscal note from Fiscal Analyst in Senate 2nd Reading Calendar"
1981617,2025-02-28,Senate,10,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1981617,2025-02-28,Senate,11,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1981617,2025-03-03,Senate,12,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1981617,2025-03-03,House,13,"Senate/ passed 3rd reading in Clerk of the House"
1981617,2025-03-03,House,14,"Senate/ to House in Clerk of the House"
1981617,2025-03-03,House,15,"House/ received from Senate in Clerk of the House"
1981617,2025-03-03,House,16,"House/ 1st reading (Introduced) in House Rules Committee"
1981617,2025-03-03,House,17,"House/ to standing committee in House Law Enforcement and Criminal Justice Committee"
1981617,2025-03-04,House,18,"House Comm - Favorable Recommendation in House Law Enforcement and Criminal Justice Committee"
1981617,2025-03-04,House,19,"House/ committee report favorable in House Law Enforcement and Criminal Justice Committee"
1981617,2025-03-04,House,20,"House/ return to Rules due to fiscal impact in House Rules Committee"
1981617,2025-03-05,House,21,"House/ Rules to 3rd Reading Calendar in House 3rd Reading Calendar for Senate bills"
1981617,2025-03-05,House,22,"House/ 2nd reading in House 3rd Reading Calendar for Senate bills"
1981617,2025-03-05,House,23,"House/ 3rd reading in House 3rd Reading Calendar for Senate bills"
1981617,2025-03-05,House,24,"House/ passed 3rd reading in House Speaker"
1981617,2025-03-05,Senate,25,"House/ signed by Speaker/ returned to Senate in Senate President"
1981617,2025-03-05,Senate,26,"House/ to Senate in Senate President"
1981617,2025-03-05,Senate,27,"Senate/ received from House in Senate President"
1981617,2025-03-05,,28,"Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1981617,2025-03-06,,29,"Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling"
1981617,2025-03-06,,30,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1981617,2025-03-07,Senate,31,"Enrolled Bill Returned to House or Senate in Senate Secretary"
1981617,2025-03-07,Senate,32,"Senate/ enrolled bill to Printing in Senate Secretary"
1981617,2025-03-13,Senate,33,"Senate/ received enrolled bill from Printing in Senate Secretary"
1981617,2025-03-13,,34,"Senate/ to Governor in Executive Branch - Governor"
1981617,2025-03-25,,35,"Governor Signed in Lieutenant Governor's office for filing"
1981665,2025-02-24,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1981665,2025-02-24,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1981665,2025-02-25,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1981665,2025-02-25,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1981665,2025-02-26,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1981665,2025-02-27,House,6,"House/ to standing committee in House Health and Human Services Committee"
1981665,2025-02-28,House,7,"House Comm - Substitute Recommendation in House Health and Human Services Committee"
1981665,2025-02-28,House,8,"House Comm - Favorable Recommendation in House Health and Human Services Committee"
1981665,2025-03-03,House,9,"House/ comm rpt/ substituted in House Health and Human Services Committee"
1981665,2025-03-03,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1981665,2025-03-03,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1981665,2025-03-03,House,12,"House/ substituted in House 3rd Reading Calendar for House bills"
1981665,2025-03-03,House,13,"House/ failed in Clerk of the House"
1981665,2025-03-03,House,14,"House/ filed in House file for bills not passed"
1981665,2025-03-04,House,15,"House/ motion to reconsider in Clerk of the House"
1981665,2025-03-04,House,16,"House/ substituted in House 3rd Reading Calendar for House bills"
